,sentence,term,page_number,file_name,word,tag,word_labels
50297,մարզի տարածքը բնակեցված է եղել անհիշելի ժամանակներից,,,Divabn_Prak10,մարզի,O,"O,O,O,O,O,O,O"
50298,ծանոթ առաջին տողից մնացել են սկզբի և վերջի մասերը միայն մեջտեղում նորոգումների ժամանակ դրվել են նոր և անգիր քարեր հին քարերի չափերից դատելով նախապես այդ տեղում հատ կարող էին տեղավորվել,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50299,տողերի վերջին մասերից ևս մեկ քար փոխված է դրանցից առաջինում մեկ բառ պիտի լիներ հավանաբար փրկարար կամ փառաւոր,,,Divabn_Prak10,տողերի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50300,յոթերորդը հեշտությամբ լրացվում է խոստովանողք ութերորդում ծնողն բառից հետո պիտի լիներ սողոմոնի հոգևոր կամ արյան հոր անունը,,,Divabn_Prak10,յոթերորդը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50301,ալ սանուչարյանը ենթադրում է հոգևոր հայր սարգիսը,,,Divabn_Prak10,ալ,O,"O,O,O,O,O,O,O"
50302,իններորդտողում պակասող մասն ավելի մեծէ,,,Divabn_Prak10,իններորդտողում,O,"O,O,O,O,O"
50303,ալ մանուչարյանի հավելումը ձսուրբ ուխտս գրիգորի հավանական չենք համարում,,,Divabn_Prak10,ալ,O,"O,O,O,O,O,O,O,O,O"
50304,տասնմեկերորդ տողի ամէն բառից հետո կա ևս մեկ բառ որը լուսանկարի վրա չի երևում մեր օրագրի մեջ նշանակել ենք նինեցնի,,,Divabn_Prak10,տասնմեկերորդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50305,արձանագրության վերջին երկու տողերը փաստորեն առանձին ևանկախեն այն սկսվելէխաչանշանով և ավելի ներսից և ճարտարապետ սամձեհանի հիշատակագրությունն է,,,Divabn_Prak10,արձանագրության,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50306,արձանագրությունը գրվելուց առաջ նրա կենտրոնի մի քարի վրա փորագրված է եղել արևի ժամացույց որը շրջանցելով գրվել է արձանագրությունը,,,Divabn_Prak10,արձանագրությունը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50307,արձանագրության աջ կողմի ներքևում քանդակված է երախը բաց առյուծ,,,Divabn_Prak10,արձանագրության,O,"O,O,O,O,O,O,O,O,O"
50308,այս արձանագրությունը միակն է ուր կառուցող վարպետն իրեն ճարտարապետէ կոչում,,,Divabn_Prak10,այս,O,"O,O,O,O,O,O,O,O,O,O"
50309,հուշարձանը հիմնադրել է հոռոմոսի վանահայր սարգիսը և մեկ տարի հետո այն չավարտած մահացել է թվի մոտ շինարարությունն ավարտել է նրան հաջորդած սողոմոնը թվին ասել է շինարարությունը տևել է տարի,,,Divabn_Prak10,հուշարձանը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50310,հին հրատարակությունները շատ թերի են խոսքը թերևս վերաբերում է առաջին երկուսին,,,Divabn_Prak10,հին,O,"O,O,O,O,O,O,O,O,O,O,O"
50311,առաջին տողում շեղատառով վերականգնումը ալ մանուչարյանինն է ինչի հետ համածայն է ս բարխուդարյանը,,,Divabn_Prak10,առաջին,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50312,իններորդ տողում սիրհնեցի բառում տառից հետո փորագրված է ը կամ իը ստորին մասը եղծված,,,Divabn_Prak10,իններորդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50313,հուշարձանին տեղացիք անվանում են դրըխու վանք որն անշուշտ թուրքերեն էև նշանակումէ կոտրած կամ ավերակ վանք,,,Divabn_Prak10,հուշարձանին,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50314,վահրամը շինողն է նաև սարմաշենի վանքի՝ թթ զեղջել է նաև սաստարա գյուղի հարկը,,,Divabn_Prak10,վահրամը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50315,նրա մոր անունը նուշիկ է եղել,,,Divabn_Prak10,նրա,O,"O,O,O,O,O,O"
50316,հիշատակված վահրամը ծնվել է և մահացել թվին,,,Divabn_Prak10,հիշատակված,O,"O,O,O,O,O,O,O"
50317,հրատ աշ սանուչարյան,,,Divabn_Prak10,հրատ,O,"O,O,O"
50318,ծանոթ սեզ առաջին անգամ է հանդիպում լուսավորչի անվան այսօրինակ արտահայտչածևը,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O"
50319,աշ մանուչարյանը վերջին բառը կարդացել է լուսայի,,,Divabn_Prak10,աշ,O,"O,O,O,O,O,O,O"
50320,աշ մանուչարյանը նշյալ հոդվածում ներկայացնում էնաև երկու կարճ վկայագիր հարավային ճակատի վերևում կենտրոնում գեղագիր երկու տառ բջ որնըստ նրա կարողէր վերականգնող ճարտարապետի անվան տառերը լինել հարավային պատի աբսիդին նույնը նաև արևելյան պատին քես սիմբատ,,,Divabn_Prak10,աշ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50321,երերույքի տածար հյուսիսային պատին ներքուստ սյան վրա ելնդագիր տող,,,Divabn_Prak10,երերույքի,O,"O,O,O,O,O,O,O,O,O"
50322,ալ մանուչարյանն այդ բացը լրացնում է եւ հոգեւոր տն խաչկա որը կարելի է ընդունելի համարել,,,Divabn_Prak10,ալ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50323,գէորգեանց ալ մանուչարյան հեվ,,,Divabn_Prak10,գէորգեանց,O,"O,O,O,O"
50324,սեր օրերում այդբնագավառում աչքի ընկավ վիճագրագետ աշոտ մանուչարյանը,,,Divabn_Prak10,սեր,O,"O,O,O,O,O,O,O,O"
50325,ը հրատ ձալականց ա ալիշան շիրակ,,,Divabn_Prak10,ը,O,"O,O,O,O,O,O"
50326,մակարավանք արևի ժամացույց եկեղեցու հարավային որմին,,,Divabn_Prak10,մակարավանք,O,"O,O,O,O,O,O"
50327,երրորդտողիսկզբում դատելով շարադրանքից հակվածենք կարդալու,,,Divabn_Prak10,երրորդտողիսկզբում,O,"O,O,O,O,O"
50328,զորավորաց եկեղեցի հյուսիսային պատին արտաքուստ պատուհանի երկու կողմում մասամբ եղծված տող,,,Divabn_Prak10,զորավորաց,O,"O,O,O,O,O,O,O,O,O,O,O"
50329,խաչթարի պատվանդան զորավորաց եկեղեցուց արևմուտք տող,,,Divabn_Prak10,խաչթարի,O,"O,O,O,O,O,O"
50330,ի մեծաց կաս ի փոքունց յժը իցն նզովենլ եղիցի,,,Divabn_Prak10,ի,O,"O,O,O,O,O,O,O,O,O"
50331,ատ գէորգեանց պակասավոր ալ մանուչարյան տեղեկագիր,,,Divabn_Prak10,ատ,O,"O,O,O,O,O,O"
50332,ծանոթ եղել է որմնափակ խաչքար որից այժմ մնացել են միայն պատվանդանը և խաչքարի մի փոքր մասը,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50333,պատվանդանի չափերն են մ իսկ խաչքարի լայնությունը,,,Divabn_Prak10,պատվանդանի,O,"O,O,O,O,O,O,O"
50334,հուշարձանի արձանագրված երեսի աջ անկյունը ջարդվածէ որի հետևանքով վնասվել են երեք տողերի մասեր դրանցից առաջին և երկրորդ տողերում ընդունելի լրացումները կատարել էալ մանուչարյանը երրորդ տողի ինչպես և մյուս լրացումները մերն են,,,Divabn_Prak10,հուշարձանի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50335,դժվար է հատկապես անծանոթ տեղանունների հարցը չորրորդ տողի առաջին բառն ըստ բովանդակության պետք է լինի գյուղի անուն բաղկացած չորս տառից պահպանվել է միայն երեք տառ աթք և սկզբից կոտրված է մեկ տառ,,,Divabn_Prak10,դժվար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50336,որոնելով եիրակում համապատասխան տեղանուն ղ ալիշանի նիրակ աշխատության էջում գտանք քաթ անունով գյուղատեղ,,,Divabn_Prak10,որոնելով,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50337,այն թեև բավական հեռու է մեր հուշարձանի վայրից բայց էական է որ նման տեղանուն գոյություն ունեցել է չենք պնդում որ հենց վերը հիշվածն է նվիրել ապլղարիպը,,,Divabn_Prak10,այն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50338,նման անունով այլ գյուղ կարող էր նաև ավելի մոտակայքում լինել,,,Divabn_Prak10,նման,O,"O,O,O,O,O,O,O,O,O,O"
50339,ասենք նաև որ ինչպիսի լրացումներ կլ որ անելու լինեն դրանք որոշ չափով միշտ ենթադրական կմնան բայց ներկա դեպքում արվածները թվում են միակ հնարավորը,,,Divabn_Prak10,ասենք,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50340,ծանոթ վերջին տողը չշարունակված,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O"
50341,երկրորդ տողում ակ բառից հետո հաջողվեց վերծանել գեղիս այսինքն իրենց գյուղը հարկից ազատելու մասին էխոսքը,,,Divabn_Prak10,երկրորդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50342,մենք կարևորում ենք երկարկենդանութիլինյ պատրոնաց մերոց բառակապակցությունը որը հաճախ է վկայված իվանեի և զաքարեի համատեղ իշխանապետության ժամանակահատվածի համար ըստ այդմ առավել հակված ենք դ ական թվականների նկատառմանը,,,Divabn_Prak10,մենք,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50343,հարկեր որոնցից չորրորդ տողում ամբողջական և անկասկած մնացել են հարսնէհակ և շարիաթ բառերը,,,Divabn_Prak10,հարկեր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50344,այս գյուղի անունը գրականության մեջ հիշատակվածէ նաև ղոշավանք ղըզըլքիլիսա ձևերով,,,Divabn_Prak10,այս,O,"O,O,O,O,O,O,O,O,O,O"
50345,գյուղը վերջին տասնամյակներում տեղափոխվել էքիչ վերև իսկ հնում եղել է ձորամիջի տափարակի վրա՝ ախուրյանի ափին ավելի մոտ ուր մնում են տների բազմաթիվ ավերակներ որոնց մեջ նաև գրեթե ամբողջ մնացած կարմիր վանք կոչվող եկեղեցին որի անունով հնում կոչվում էր նաև գյուղը,,,Divabn_Prak10,գյուղը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50346,եկեղեցին կենտրոնագմբեթ շենք է և կանգուն որից պրակում տեղ է գտել արձանագրություն,,,Divabn_Prak10,եկեղեցին,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50347,կարմիր վանք եկեղեցի հարավային պատին արտաքուստ տող,,,Divabn_Prak10,կարմիր,O,"O,O,O,O,O,O,O"
50348,արձանագրության կենտրոնում կլոր սկավառակին արևի ժամացույցի շառավիղների մեջ թվեր ցույց տվող տառերն են,,,Divabn_Prak10,արձանագրության,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
50349,ծանոթ աշ մանուչարյանը ծանոթագրում է այս գծագիրը կամ նշանակում է լույս կամ լուսավորիչ կամ էլ տաճարը կառուցող թերևս նորոգող խմբ ճարտարապետի անվան տառերն են,,,Divabn_Prak10,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50350,կարծում ենք որ տառերի վերևի ելնդապատկերը կարող է լինել պատիվ նշան,,,Divabn_Prak10,կարծում,O,"O,O,O,O,O,O,O,O,O,O,O"
50351,նախկինում մուսլուխլի մուսլուղլու և նման այլ անուններով հայտնի ներկայիս լանջիկ գյուղը գտնվում է սարալիկի տարածաշրջանում մարզկենտրոնից կմ հեռավորության վրա,,,Divabn_Prak10,նախկինում,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50352,նկատառելով տապանաքարի և տառածձևերի հորինվածքը՝ թվականը ենթադրաբար կարելի է վերականգնել ոխ ո,,,Divabn_Prak10,նկատառելով,O,"O,O,O,O,O,O,O,O,O,O,O,O"
50353,արչանագիր քար ագուցված գյուղամիջյան հին կամրջի ձախակողմյան պատին տող,,,Divabn_Prak10,արչանագիր,O,"O,O,O,O,O,O,O,O,O"
50354,գյուղամիջում կա հին հիմնապատերի վրա վերջին դարերում վերակառուցված մի եկեղեցի ս աստվածածին անունով եկեղեցու հարավային պատի մեջ արտաքուստ նորոգումների ժամանակ օգտագործվել են երեսպատման երկու արձանագրված քար դրանք դրված են իրար կից և ըստ երնույթին բերվել են տվյալ գյուղի և ձիթհանքովի արանքում բաց դաշտի մեջ գտնվող ղրըխու կոչվող ավերակ վանքից,,,Divabn_Prak10,գյուղամիջում,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
50355,ինչպես գրերի մեծությունները այնպես էլ բովանդակությունը մատնացույց էանում որ դրանք երկու տարբեր արձանագրությունների մասեր են առաջին քարի գիրը պակասավորէբոլոր չորս կողմերից իսկ երկրորդի վրա առկա է առաջին տողի մի մասը,,,Divabn_Prak10,ինչպես,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
