sentence,term,page_number,file_name,word,tag,word_labels
տէր մովսիսեան բ ա,,207.0,Divan_Prak5,տէր,O,"O,O,O,O"
գմբեթավոր եկեղեցի արտաքուսա արևմտյան պատի վրա կամար,,207.0,Divan_Prak5,գմբեթավոր,O,"O,O,O,O,O,O,O"
կազմող կիսասյան վրա վերից վար մանր և գեղեցիկ գրերով կիսաեղծ,,207.0,Divan_Prak5,կազմող,O,"O,O,O,O,O,O,O,O,O,O"
ծանոթ սկղրի տողերն անվերծանելի են,,207.0,Divan_Prak5,ծանոթ,O,"O,O,O,O,O"
գմբեթավոր եկեղեցի արտաքուստ արևմտյան պատի վրա նախորդի տակին տող,,207.0,Divan_Prak5,գմբեթավոր,O,"O,O,O,O,O,O,O,O,O"
ած չդղը,,207.0,Divan_Prak5,ած,O,"O,O"
գմբեթավոր եկեղեցի արտաքուստ արևմտյան պատի վրա նախորդի տակին տողչմիթա,,207.0,Divan_Prak5,գմբեթավոր,O,"O,O,O,O,O,O,O,O,O"
գմբեթավոր եկեղեցի արտաքուստ արևմտյան պատի հարավային,,208.0,Divan_Prak5,գմբեթավոր,O,"O,O,O,O,O,O"
օ ե իճա էյե աա աթաձյեէաքքհ ա,,208.0,Divan_Prak5,օ,O,"O,O,O,O,O,O,O"
ծանոթ հասկացվում է միայն որ վանքին է նվիրվել հողամաս թերևս կաշկառուտ կոչվող վայրում որի դիմաց արվել է մեկ պատարագ բոլոր եկեղեցիներում,,208.0,Divan_Prak5,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ժամանակը հավանաբար նույնն է ինչ նախորդներինը՝ դարի առաջին կես,,208.0,Divan_Prak5,ժամանակը,O,"O,O,O,O,O,O,O,O,O"
գմբեթավոր եկեղեցի նախորդից անմիջապես ներքև տող,,208.0,Divan_Prak5,գմբեթավոր,O,"O,O,O,O,O,O"
ծանոթ խիսա քալքալված է հասկացվում է որ նվիայովչ յ,,208.0,Divan_Prak5,ծանոթ,O,"O,O,O,O,O,O,O,O,O"
աթանասը որը դարի երկրորդ կեսի գորնէէնայան,,208.0,Divan_Prak5,աթանասը,O,"O,O,O,O,O,O"
գմբեթավոր եկեղեցի հարավային պատի միջին մասում արտաքուստ խտչի կողքին տող,,208.0,Divan_Prak5,գմբեթավոր,O,"O,O,O,O,O,O,O,O,O,O"
եղէւն հոգոյն զժ,,208.0,Divan_Prak5,եղէւն,O,"O,O,O"
էւկ հրատ տէր մովսիսեան բ առանց թվականի,,208.0,Divan_Prak5,էւկ,O,"O,O,O,O,O,O,O"
գմբեթավոր եկեղեցի հարավային պատի միջին մասում արատած ող քուստ տող,,208.0,Divan_Prak5,գմբեթավոր,O,"O,O,O,O,O,O,O,O,O,O"
արևելյան մասում արհրատ տէր մովսիսեան բ,,209.0,Divan_Prak5,արևելյան,O,"O,O,O,O,O,O"
գմբեթավոր եկեղեցի արտաքուստ հարավային պատի արևելյան մասում կիստեղծ տող,,209.0,Divan_Prak5,գմբեթավոր,O,"O,O,O,O,O,O,O,O,O"
ծանոթ վերջին անունը կասկածելի,,209.0,Divan_Prak5,ծանոթ,O,"O,O,O,O"
հրատ տէր մովսիսեան ր անունները և թվականը տարրեր,,209.0,Divan_Prak5,հրատ,O,"O,O,O,O,O,O,O,O"
գմբեթավոր եկեղեցի արտաքուստ արևելյան պատի հյուսիսային մասում խաչի կողքին տող,,209.0,Divan_Prak5,գմբեթավոր,O,"O,O,O,O,O,O,O,O,O,O"
ծանոթ ենթադրում ենք որ աղբուղան դոփլան հէ սանի որդին է հետևարար արձանագրությունը վերաբերում է դարի երկրորդ կեսին,,209.0,Divan_Prak5,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հրատ տէր մովսիսեան բ,,209.0,Divan_Prak5,հրատ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
գմբեթավոր եկեղեցի արտաքուստ արևելյան պատի հյուսիսային մասում նախորդի տակ մանրատառ տող թվ իծ՞դ,,209.0,Divan_Prak5,գմբեթավոր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
թուղոն որ փարեբեր,,209.0,Divan_Prak5,թուղոն,O,"O,O,O"
գմբեթավոր եկեղեցի արտաքուստ արևելյան պատի կենտրոնական մասում երկու փակագիր,,209.0,Divan_Prak5,գմբեթավոր,O,"O,O,O,O,O,O,O,O,O"
գմբեթավոր եկեղեցի արտաքուստ արևմտյան մուտքից վեր հյուսիսային անկյունում ագուցված կապտավուն նոր խաչքարի կողքին տող զուստա վորդլայնի որդի գրիդլոյր կազչոսրավորդէու ող աիկ նեանիս յիյշելաղլայչլելս ի քս,,210.0,Divan_Prak5,գմբեթավոր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
գիւգրկազմոսբնշ սիղ ոոր են հ րքտտաննեք նիանլոսոոց ոզրէ րո անոր խաչքարի քանդակների և դրչության ոճող սնիսյշելաղչմիւս գարի դործ է,,210.0,Divan_Prak5,գիւգրկազմոսբնշ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հրատ տէր մովսիսեան ա սխալվում է համարելով մուտքի բանզտկների վարպետ լուսանկ բ գմբեթավոր եկեղեցի արտաքուսա արևմտյան մուտքից վեր հարավային անկյունում ագուցված կապտավուն քարից նոր խաչքարի տակ տող նա նպայրօղ մր նշանացս զպօդլոյս յլիյե եցէյք,,210.0,Divan_Prak5,հրատ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
նկնայ մանոթ նույնպես գտրի դործ է հավանաբար այս պօղ երկու վարպետներն են նորոդել շենքը,,210.0,Divan_Prak5,նկնայ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
արեվմտյան խմբի գավթի հարավային պատին արտաքուստ տող,,210.0,Divan_Prak5,արեվմտյան,O,"O,O,O,O,O,O,O"
հրատ տէր մովսիսեան ա տեղադրությունը,,210.0,Divan_Prak5,հրատ,O,"O,O,O,O,O"
արեվմտյան խմբի գավթի ներսում դեպի եկեղեցին տանող արևեսմրգրիգորէսորդինա ես տր գրիգորէս որդի նահատակին,,210.0,Divan_Prak5,արեվմտյան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
իչխաչսմ ահանինորք մանոթ ժամանակակից է նախորդին,,210.0,Divan_Prak5,իչխաչսմ,O,"O,O,O,O,O,O"
ընթեռնոյքյանաէթսյ աւ հլռ ոկոե նւ րր շեցէք լուսանկ,,210.0,Divan_Prak5,ընթեռնոյքյանաէթսյ,O,"O,O,O,O,O,O,O,O"
արեվմտյան խմբի գավթի ներսում դեպի եկեղեցին տտնող ւսրևմրտյան մուտքի հարավային կողմում ագուցված խաչքարի վրա տող,,211.0,Divan_Prak5,արեվմտյան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
դի կա ծանոթ այս խաչքարը դրվել է պատի մեջ յ եցի ժամատան շինությունից տարի առաջ նախզա ա նական տեղն անհայտ է,,211.0,Divan_Prak5,դի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ջ,,211.0,Divan_Prak5,ջ,O,O
հարճվային եկեղեցի արևմտյան պատին ագուցված խաշքարի տակ,,211.0,Divan_Prak5,հարճվային,O,"O,O,O,O,O,O,O"
հարավային եկեղեցի արևմտյան պատին ագուցված մի փոքր խաչածող ոմիխոցա ած ողորմի խոյադեղա,,211.0,Divan_Prak5,հարավային,O,"O,O,O,O,O,O,O,O,O,O,O,O"
դեղա հարավային եկեղեցի արևմտյան պատին արտաքուստ ագուցված խաչքարի վրա տող,,211.0,Divan_Prak5,դեղա,O,"O,O,O,O,O,O,O,O,O,O"
հարավային եկեղեցի արևմտյան պատին արտաքուստ ագուցված խաչքարի վրա տող էկագ նեյա պ սբխա հսբը է կալնյգնեցալի մբ խազս բարէխաւս յոհաէխ աս նիսի,,212.0,Divan_Prak5,հարավային,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հարավային եկեղեցի արևմտյան պատին արտաքուստ ագուցված փոքր խաչքարի վրա տող,,212.0,Divan_Prak5,հարավային,O,"O,O,O,O,O,O,O,O,O,O"
փոքր խաչքարի վրա տող,,212.0,Divan_Prak5,փոքր,O,"O,O,O,O"
հարավային եկեղեցի արևմտյան պատին արտաքուստ ագուցված խաչքարի վրա տող,,212.0,Divan_Prak5,հարավային,O,"O,O,O,O,O,O,O,O,O"
առաջնորդական տան կամ տաճարի արևելյան,,212.0,Divan_Prak5,առաջնորդական,O,"O,O,O,O,O"
ոգ ո իմ ո աղ հրատ տէր մովսիսեան ա,,212.0,Divan_Prak5,ոգ,O,"O,O,O,O,O,O,O,O,O"
խաչքար մեծ և գեղաքանդակ հայկական ամենաբարձը արվեստի ինքնուրույն մի նմուշ կանգնած է իր նախնական դիրքում զանգակատան մեջ քիվին և շրջանակներին ծաղկագիր և ուռուցիկ տառերով տող,,213.0,Divan_Prak5,խաչքար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հրատ բարխուդարեանց ծանոթությտն մեջ և մի քանի րառ պակաս,,213.0,Divan_Prak5,հրատ,O,"O,O,O,O,O,O,O,O,O"
տէր մովսիսեան ա մի քանի բառ պակաս,,213.0,Divan_Prak5,տէր,O,"O,O,O,O,O,O,O"
ջալալեան,,213.0,Divan_Prak5,ջալալեան,O,O
խաչբար նախորդի նման և նույն ոճով միևնույն վարպետի ստեղտր գրիգոր սնոլիյյող տր աթանասի,,213.0,Divan_Prak5,խաչբար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
ծանոթ ժամանակով շատ մոտիկ նախորդին,,213.0,Divan_Prak5,ծանոթ,O,"O,O,O,O,O"
հրատ բարխուդարեանց ծանոթության մեջ,,213.0,Divan_Prak5,հրատ,O,"O,O,O,O"
խաչքար ընկած է սրահի մեջ գմբեթավոր եկեղեցու արևմտյան մուտքի դիմաց ստորին մասր կոտրված թերի տող,,213.0,Divan_Prak5,խաչքար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
յաղաթսյիեցէք ծանոթ տեր մովսիսլանի այցելած ժամանակ արձանագրութլունն ամրողջ է եղել լրացնում ենք նրանից,,213.0,Divan_Prak5,յաղաթսյիեցէք,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
հրատ տէր մովսիսեան ր,,213.0,Divan_Prak5,հրատ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
խաչքար ագուցված է վանքի շրջապարսպի մեջ արևելյան մուտքի ած մոտ ներքուստ,,213.0,Divan_Prak5,խաչքար,O,"O,O,O,O,O,O,O,O,O,O,O"
խաչքար փոքր ագուցված է պարսպից դուրս դեպի հյուսիս մետրը հեռու մատուռի արևմտյան պատին,,214.0,Divan_Prak5,խաչքար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
գմբեթավոր եկեղեցի բեմի կորության վրա պատուհանի մոտ,,214.0,Divan_Prak5,գմբեթավոր,O,"O,O,O,O,O,O,O"
րռոոն,,214.0,Divan_Prak5,րռոոն,O,O
ընդալոմեդ չի,,214.0,Divan_Prak5,ընդալոմեդ,O,"O,O"
չի հրատ բարխուդարեանց զգալի սխալներով,,214.0,Divan_Prak5,չի,O,"O,O,O,O,O"
տէր մովսիսեան ա առել է նույն աղբյուրից,,214.0,Divan_Prak5,տէր,O,"O,O,O,O,O,O,O"
կորած անվերծանելի և ձածկված ավերակների ու աղբակույտերի տակ,,214.0,Divan_Prak5,կորած,O,"O,O,O,O,O,O,O,O"
սրահ պատի վրա տող կամաւն այ եռ սնպատ որդի վախտանկա ինեցի զզաւիրս եկեղեցւոյս և եւու զշինաձոր իր սահմանովն և զդոփուն տափն յեկեղեցիս,,214.0,Divan_Prak5,սրահ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հրատ տէր մովսիսեան ր որից և առնում ենք ջալս լեանց միայն առաջին տողն ունի,,214.0,Divan_Prak5,հրատ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
տապանաքար գավթի մեջ վրան տող ի հայր,,214.0,Divan_Prak5,տապանաքար,O,"O,O,O,O,O,O,O"
և ի երանեալն և դադէի և խադաի աթոռակալն էր յոհանէսի եղբայր քաջ զաւրականին հասանա արքաւնորհ իշխաին հաւրն զիհվորին գրիգորո աղաչեմ յիօէք ի բաղինյ թվ ծդ,,214.0,Divan_Prak5,և,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հրատ տէր մովսիսեան ր որից առնում ենք,,214.0,Divan_Prak5,հրատ,O,"O,O,O,O,O,O,O"
բարխուղարեանց սանոթության մեջ թվ հհդ,,214.0,Divan_Prak5,բարխուղարեանց,O,"O,O,O,O,O"
տապանաքար գավթի մեջ վրան տող այս է հանգիխտ մամքանիթ ամուունո հասանա դոտեի և խորիշահի մաւպդրիցորո աղաչեմ յիօել ի բարի թէ,,214.0,Divan_Prak5,տապանաքար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ծանոթ բարխադարլանցը թվականը նշանակել է չխէ,,214.0,Divan_Prak5,ծանոթ,O,"O,O,O,O,O,O"
որը և ընդհանրացել է գրականության մեջ,,214.0,Divan_Prak5,որը,O,"O,O,O,O,O,O"
ծեր մովսիսյանը՝ միայն,,214.0,Divan_Prak5,ծեր,O,"O,O,O"
մեզ թվում է որ սխալվում են որովհետև հենց,,214.0,Divan_Prak5,մեզ,O,"O,O,O,O,O,O,O,O"
դ ն չկո,,215.0,Divan_Prak5,դ,O,"O,O,O,O,O,O,O,O,O"
ագիա քում չկո,,215.0,Divan_Prak5,ագիա,O,"O,O,O,O,O,O,O,O,O"
թ ունի նվիրատվական մեծ և կարևոր արձանագրության հետևարը պանագրի վրա տասնավորը սխալ է վերծանվել այն պետք է լինի կ,,215.0,Divan_Prak5,թ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հրատ բարխուղարեանց ծանոթ,,215.0,Divan_Prak5,հրատ,O,"O,O,O,O,O,O,O,O,O"
տէր մովսիսեան ա,,215.0,Divan_Prak5,տէր,O,"O,O,O,O,O,O,O,O,O"
տապանագիր դավթի մեջ աող,,215.0,Divan_Prak5,տապանագիր,O,"O,O,O,O,O,O,O,O,O,O,O,O"
թիւ ոլ,,215.0,Divan_Prak5,թիւ,O,"O,O,O,O,O,O"
ես սարգիս ուղի ատոտա կանիգնեցի զխաչս ի փրկութի հոգո հանկոտեան իմո որի երկրպադէ յաղաւթս յիօեսջիք և ածծ զձիեզ յիօէ ամէն,,215.0,Divan_Prak5,ես,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
մանոթ հրատարակ րակիչը տապանաքարերի շարքում է ել բայց խաչքար պետք է լինի,,215.0,Divan_Prak5,մանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
րի շարքում է դրել բայց ըստ բովանդակության,,215.0,Divan_Prak5,րի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
տապանագիր գաղթի մեջ թղվյ,,215.0,Divan_Prak5,տապանագիր,O,"O,O,O,O,O,O,O,O,O,O,O,O"
ոլա,,215.0,Divan_Prak5,ոլա,O,"O,O,O"
յիշեցէք ես հասան կանգնեցի զխաչ եղբաւր իմ ոս վարհամա յաղաւթ,,215.0,Divan_Prak5,յիշեցէք,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
տապանաքար դավթի մեջ վրան զ էր սաւգիս յիշեցէք ի բարի թվ բ,,215.0,Divan_Prak5,տապանաքար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հրատ բարխուղարեանց ծանոթ տէր մովսիսեան ա,,215.0,Divan_Prak5,հրատ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
խաչքարի վրա՝ տեղագրությունն անորոշ ես սամայ թագուհի ամուսին հատանայ դուոտր կուրիկայ թագաւորին կացաք յաւագութե յամս,,215.0,Divan_Prak5,խաչքարի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ես և այրն իմ թողեալ զհայրենիքս որդւոց մերոց եկաք ի վանիս մօտ ր գրիգորիս և ուդին մեր համանուն նորին և զզեցաք զձև միաւնձանց և կանգնեցի ղխաչծս յիշատակ հողւոյ իմոյ որի երկրպազէք յաղօթս յիճեցէք ոլս,,215.0,Divan_Prak5,ես,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
