sentence,term,word,tag,word_labels
նորակառույց զարիաթ սրբատեղում կամիխոյատապան որի դիմացնաև հարթտապանաքար երկուսն էլ արձանագիր են սակայն անկապակից,,նորակառույց,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
խոյատապան սրբատեղի մեջ գիրը՝ հակառակ դիրքով միատող,,խոյատապան,O,"O,O,O,O,O,O,O"
ծանոթ տապանաքարի ձևն ու տառերի հնագրությունն առավել հարազատ են ոդդ,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O"
տապանաքար հարթ ուղղանկյունաձև տող,,տապանաքար,O,"O,O,O,O"
ծանոթ արձանագրությունն անվարժ գրչի ձեռքով էգրված բացի այդքարի մակերեսը խիստ մաշվել ու մասամբ ջարդվել է ինչի հետևանքով գիրն անընթեռնելի է դարձել,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
թերևս ժամանակակից է նախորդին,,թերևս,O,"O,O,O,O"
սուտքի առաջ թափված քարերից միջանցք են ստեղծել որի քարերից մեկն արձանագիր է,,սուտքի,O,"O,O,O,O,O,O,O,O,O,O,O,O"
ս կարապետ եկեղեցի հարավային ավանդատան բարավորին ներքուստ,,ս,O,"O,O,O,O,O,O,O"
այն իր վրա է կրում բավականին ծավալուն արձանագրության միջին մասը,,այն,O,"O,O,O,O,O,O,O,O,O,O"
դատելով մնացածից այն պետք է առնվազն երեք քարի վրա լիներև տողից,,դատելով,O,"O,O,O,O,O,O,O,O,O,O,O"
ծանոթ պարզ հասկացվումէմիայն եկեղեցու մոտ ջուր բերելու հանգամանքը,,ծանոթ,O,"O,O,O,O,O,O,O,O"
այստեղ է գտնվում նաև դ կենաց խաչ մատուռը որի շուրջ պահպանվել են նաև գյուղատեղիի ավերակներ ու գերեզմաններ,,այստեղ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
երերույքի տայար հարավային պատին քերծագրով տող,,երերույքի,O,"O,O,O,O,O,O"
վերջում իրոք գրված է եինեցաք ինչը կարծես չի մերվում բովանդակությանը,,վերջում,O,"O,O,O,O,O,O,O,O,O,O"
ցանոթ ս քարխուդարյանը մելիքսեթի հոր անունը կարդացել է դուլ ազըզ իսկ ուխտիս ը ուխտս,,ցանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հրատ սխիթարյանց տեղագրութիւն պակասավոր գէորգեանց պակասավոր,,հրատ,O,"O,O,O,O,O,O"
ս կարապետ եկեղեցի հարավային ավանդատան ներսում լուսամուտից ձախ տող,,ս,O,"O,O,O,O,O,O,O,O,O"
ս կարապետ եկեղեցի հարավային ավանդատան ներսում նախորդի դիմաց տող,,ս,O,"O,O,O,O,O,O,O,O,O"
թորամանյան նյութեր հայկական ճարտարապետության պատմության հ բ է,,թորամանյան,O,"O,O,O,O,O,O,O,O"
ցավոք այս կարևոր վանքի առաջնորդ հայր վարդանի կողմից եկեղեցու կառուցման կամ նորոգման փաստը վկայող արձանագրությունը չի պահպանվել,,ցավոք,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ծանոթ այս արձանագրությունը տեղում չենք տեսել կամ քանդվածէ կամ վրիպել է մեր աչքից,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
մեր այցի ժամանակ մենք այն չտեսանք քանի որ վերակառուցման ժամանակ քարը հավանաբար կորստյան էմատնվել,,մեր,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ալ մանուչարյան լրաբեր թ,,ալ,O,"O,O,O,O"
ալ սանուչարյան քհեվ,,ալ,O,"O,O,O"
ծանոթ վիմագիրը զետեղված է եղել չորս քարի վրա,,ծանոթ,O,"O,O,O,O,O,O,O,O"
ս բարխուդարյանը ընկած կորած է համարում,,ս,O,"O,O,O,O,O,O"
քարերից միայն մեկը որի հետևանքով առաջին տողերի վերջնամասերը պակասում են,,քարերից,O,"O,O,O,O,O,O,O,O,O,O"
տեղում է միայն քարերից մեկը երկրորդն ընկած է եկեղեցու մեջ իսկ մյուս երկուսը կորած են,,տեղում,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
սկզբնամասը լրացնում ենք ըստս բարխուդարյանի ընդօրինակման,,սկզբնամասը,O,"O,O,O,O,O,O"
վիմագրի թվականի հատվածը տեղում չի գտել նաև թ թորամանյանը քանի որ հուշարձանը նա այսպես է նկարագրում գյուղի հարավ արևմտյան կողմն է բարձր տեղում մակարավանք անվանված րդդարում շինված գեղեցիկ եկեղեցին վրան արձանագրություններովև փլածմի գավթով,,վիմագրի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
շինության արձանագրությունը կա բայց թվականի մասը կորած է,,շինության,O,"O,O,O,O,O,O,O,O"
արձանագրությանը երկիցս անդրադարձել է նաև վիմագրագետ ալ մանուչարյանը,,արձանագրությանը,O,"O,O,O,O,O,O,O,O"
նա թվականը կարդում է թ բայց մի դեպքում իբրև իննծ մյուս դեպքում ի նժ,,նա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
սենք նպատակահարմար գտանք ներկայացնել նաև պահպանված երկու հատվածների գրչագրերը,,սենք,O,"O,O,O,O,O,O,O,O,O"
հնում ըստ երևույթին եկեղեցու մոտ եղել է փոքր գյուղ որից մնացել են տնատեղերի և բակերի մնացորդներ,,հնում,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
մակարավանք արևմտյան մուտքի բարավորին տող,,մակարավանք,O,"O,O,O,O,O"
գրականության մեջ համարվել է դդ շենք որը թ արդեն կանգուն էր,,գրականության,O,"O,O,O,O,O,O,O,O,O,O,O"
տևական ժամանակ եկեղեցու անունը անհայտ է մնացել,,տևական,O,"O,O,O,O,O,O,O"
ա բարխուդարյան նշվ աշխ էջ,,ա,O,"O,O,O,O,O"
համայնքը հիմնադրվել է ական թթ մի մասն էլ թթ մուշից և ալաշկերտից եկած գաղթականների կողմից,,համայնքը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
գտնվում է արթիկ քաղաքից կմ հարավ բարձրադիր գոտում,,գտնվում,O,"O,O,O,O,O,O,O,O"
վանքի անունը այլանարար հնում նրա մոտ գտնվող գյուղի անունից է առաջացել իսկ մկեղ ցին կոչվում է ս ստեփանոս,,վանքի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հատկանշելիէ գյուղամիջյան ս հովհաննու կարապետ միանավ բազիլիկ եկեղեցին վերակառուցված թ,,հատկանշելիէ,O,"O,O,O,O,O,O,O,O,O,O"
եկեղեցուշուրջ դրված են միջնադարյան բեկորային ու ամբողջական խաչքարեր քանդակազարդքարեր,,եկեղեցուշուրջ,O,"O,O,O,O,O,O,O,O,O"
նորաշեն մուտուռի մեջ են գտնվում զույգ խաչ անունով հայտնի դդ խաչքարերը,,նորաշեն,O,"O,O,O,O,O,O,O,O,O,O,O"
ալիշան նիրակ գէորգեանց պակասավոր,,ալիշան,O,"O,O,O,O"
ատ մխիթարյանց տեղագրութիւն պակասավոր,,ատ,O,"O,O,O,O"
մակարավանք հարավարևելյան ավանդատան մուտքի վերնամասում տող,,մակարավանք,O,"O,O,O,O,O,O"
կ ասաան գիտարշավի ժամանակ ճարտարապետ արմեն ղազարյանը լուսանկարել է տեղի մի շարք վիմագրեր ու պատրաստել դրանց գրչանկարները,,կ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հատկապես սրենի վաղմիջնադարյան հոյակերտ տաճարի վիմագրերին նրանք բազմիցս են անդրադարձել առա արևմտյան նիրակի վիմագրերից շատերը տեղ են գտել հիմնականում հետևյալ աշխատություններում հ ներսէս սարգիսեան տեղագրութիւնք ի փոքր եւ ի մեծ հայս վենետիկ էջ մխիթարյան միաբանը հոռոմոսի վանքից ներկայացնում է շուրջ արձ նիրակավանից արձ բագնայրից արձ արջոառիճից արձ սրենից արձ բագարանից արձ տեկորից արձ խծկոնքից արձ և այլն,,հատկապես,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
աշխարհբեկ քալանթար երջան տեկորի արշավախմբի արջո առիճ ալաման խծկոնք տեկոր ծանի ագարակ բագարան նախճավան մրեն հայաստան քարե դարից միջնադար երկերի ժողովածու երևան էջ գրչանկարներով և վերծանությամբ տրված վիմագրերի քանակական պատկերը հետեյալն է արջո առիճ արձ տեկոր՝ արձ ագարակ արձ ծանի՝ արձ նախճավան արձ բագարան արձ սրեն արձ,,աշխարհբեկ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հ ղռնդկիշան շիրակ տեղագրութիւն պատկերացոյց վենետիկ մեծանուն հայագետը արևմտյան նիրակից բազմաթիվ արձանագրություններ է վկայակոչում մասնավորապես նիրակավանից արձ հոռոմոսից շուրջ արձ բագնայրից արձ արջոառիճից արձ խծկոնքից արձ տեկորից արձ սրենից արձ ևայլն,,հ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ո ռ արևմտյան եիրակից՝ ժողովածուում ընդգրկված վիմագրերի քանակական պատկերը հետկալն է հոռոմոս արձ շիրակավան արձ բագնայր արձ արջոառիճ արձ բագարան արձ խծկոնք արձ ևայլն,,ո,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հայագիտական հետազոտություններ պրակա երևան է,,հայագիտական,O,"O,O,O,O,O"
ցավոք այսհրատարակությունները չենհամապատասխանում վիմագրերի գիտական հրապարակման դիվանյան սկզբունքներին ըստ այդմ նպատակահարմար չգտանք դրանք ներառել սույն հատորում,,ցավոք,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ջին հրատարակիչը մխիթարյան միաբան հ ներսես սարգիսյանն է,,ջին,O,"O,O,O,O,O,O,O,O"
հետագայում որոշ փատռո արել նիկողայոս մառը իսկ հովսեփ օրբելին հնարավորինս ամբողջացրել ու հատուկ քն ի ան առել դրանք արձ,,հետագայում,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
վիմագրերից որոշները տեղ են գտել սկրտիչ էմինի անիի պարըր ա ա շրջակայքի վիմագրերն ամփոփող հատորում արձ թարգմանված նաև ռուսերեն ՝ ինչպես նա հ ղևոնդալիշանի աշխատություններում,,վիմագրերից,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
մրենի վիմագրերն առավել ամբողջական ուգրեթե դիվանյան սկզբունքներին համապատասխան թ հրատարակվեցին հուշարձանագետ սամվել կարաատասիրությամբ,,մրենի,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
հետազոտողները տարբեր առիթներով ուշադրության են արժանացրել նաև արևմտյան շիրակի վիմագրառատ հուշարձանները սրեն հոռոմոս տեկոր արջոառիճ խծկոնք և այլն,,հետազոտողները,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
առկա են նաև ս և ո գլխատառերը որոնք ըստ ամենայնի կառուցող վարպետների անվան սկզբնատառերն են,,առկա,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
դպրատուն գտնվում է ս գրիգոր եկեղեցուց հարավ արևելք,,դպրատուն,O,"O,O,O,O,O,O,O,O"
աշ սանուչարյանը հնարավոր է գտնում այս սոշեղի և հայոց թագուհու եղբայր մուշեղի նույնացումը դրանով նաև թվագրելով վկայագիրը ռ կես,,աշ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
մր գիգորք ար կլրեւոևոի սլյւ,,մր,O,"O,O,O,O,O"
եկեղեցու մոտ եղել է նաև մի բարձր աշտարակ ներքին աստիճաններով իսկ մ դեպի արևմուտք մնում է մի մեծ որմնափակ խաչքարի պատվանդանն ու խաչի բեկորը,,եկեղեցու,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
