sentence,term,word,tag,word_labels
հոգեվանք ս կարապետեկ ռ նվիրատվական արձանագիր քար եկ ներսում,,հոգեվանք,O,"O,O,O,O,O,O,O,O,O"
հեղինակն այս ձեռագրից հրատարակել է արձանագրություն բայց պետքէլինի քանիորէև իե միավորները բովանդակում են երկուական վիմագրեր,,հեղինակն,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
հառիճավանք գավթի աե պատ ներ,,հառիճավանք,O,"O,O,O,O,O"
սիջնադարյան հայաստանի նշանավոր այս հոգևոր կենտրոնի մասին վաղագույն հիշատակությունը պատկանում է ոդ մատենագիր մխիթար անեցուն որն իր պատմությունը շարադրել է հառիճավանքի վանահայր գրիգորի դ բ պատվերով ինչի մասին է վկայում երկի խորագիրը հանդէսք բանից աշխարհագումար զրուցաց տիեզերապատում անցից վիպասանեալ ի քաջ գիտնականէն սխիթարայ աւագերիցու մեծ կաթուղիկէին անւոյ հոյակապ քաղաքի ի խնդրոյ հայր հառիճայի գրիգորոյ վարդապետի,,սիջնադարյան,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Լուսանկարչական ալբոմում տպագրվեց Տաղավարի արձանագրություն՝ կողմնային տեսանկյունից.,Տաղավարի արձանագրություն ,Լուսանկարչական,O,"O,O,O,B-INSC,O,O,O"
սումբէ որդի գագկա ջաղաց է կառուցել ու նվիրատվություն արել սարմաշենի վանքին,,սումբէ,O,"O,O,O,O,O,O,O,O,O,O,O"
Պահպանության բաժինը մշակեց այս Նվիրատվական արձանագրություն պահպանության ծրագիր.,Նվիրատվական արձանագրություն ,Պահպանության,O,"O,O,O,O,B-INSC,I-INSC,O,O"
Արևելյան պատի ուղղահայաց սալին փորագրված եկեղեցաշինական արձանագրություն պատմում է հյուսիսային գավթի մասին.,եկեղեցաշինական արձանագրություն ,Արևելյան,O,"O,O,O,O,O,B-INSC,I-INSC,O,O,O,O,O"
Ալբոմում տպագրվեց Պատկերագիր՝ բարձր որակի լուսանկարներով և մեկնություններով.,Պատկերագիր ,Ալբոմում,O,"O,O,O,O,O,O,O,O"
հատ զալալյանց ա ալիշան շիրակ գէորգեանց եղիազարյան էջմիածին բ,,հատ,O,"O,O,O,O,O,O,O,O,O"
"Գրախոսը նշել է, որ այս Օրհնագիր եզակի է իր վանկային կառուցվածքով.",Օրհնագիր ,Գրախոսը,O,"O,O,O,O,O,B-INSC,O,O,O,O,O"
Գիտաժողովում ներկայացվեցին նորահայտ ժայռապատկեր օրինակներ՝ թվագրման փորձերով.,ժայռապատկեր ,Գիտաժողովում,O,"O,O,O,B-INSC,O,O,O"
յանոթ նախշքարը պետք է ընկալել թելի գործվածքի ներկարար իմաստով,,յանոթ,O,"O,O,O,O,O,O,O,O,O"
ալ սանուչարյան թ վ ա ա մանուչարյան քննություն հայաստանի դարերի շինարարական վկայագրերի երևան,,ալ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O"
Գրաբարի սեմինարում ուսումնասիրվեց Օրհնագիր՝ որպես ժանրային տեսակ.,Օրհնագիր ,Գրաբարի,O,"O,O,O,O,O,O,O"
հ եղիազարյանը գտնում է որ հայր առաքեալը վանքի առաջնորդնէ,,հ,O,"O,O,O,O,O,O,O,O,O"
հիշատակագրություն թվագիր նվիրատվական նվիրատվական,,հիշատակագրություն,O,"O,O,O,O"
որոշ դեպքերում ելնելով բովանդակության կարևորությունից կամ հետաքրքրությունից կարևոր փաստեր իրադարձություններ անձինք բառեզրեր պրակում ներառվել են նաև դ վիմագրեր,,որոշ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
սառնաղբյուր գյուղ որը բշտկա թոռները նվիրաբերել են լմբատավանքին,,սառնաղբյուր,O,"O,O,O,O,O,O,O,O"
Ուսանողները դաշտում արտագրեցին Որմնագիր և համադրեցին հրապարակված տարբերակների հետ.,Որմնագիր ,Ուսանողները,O,"O,O,O,B-INSC,O,O,O,O,O"
գյուղից կմ դեպի արևմուտք բաց դաշտի մեջ գտնվում են մեծ և սրբատաշ քարերով կառուցված եկեղեցու ավերակներ,,գյուղից,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
վիմագրերի առաջին գիտական հրատարակությունն իրականացրել է հնագետ վիմագրագետ հուսիկ մելքոնյանը,,վիմագրերի,O,"O,O,O,O,O,O,O,O,O,O"
ջալալյանց ս տանապարհորդութիւն ի մեծն հայաստան աշխատասիրութեամբ սարգիս վարդապետի զալալեանց միաբանի վանուց սանահնի ի ամի մասն ա տփղիս,,ջալալյանց,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ներկայումս պահպանվել են միայն պատերի ստորին շարերն ու պուների խարիսխները,,ներկայումս,O,"O,O,O,O,O,O,O,O,O,O"
ա յրդատ եկեղեցի հարավային պատին արտաքուստ տող,,ա,O,"O,O,O,O,O,O,O"
Հին մատրիցայի վրա պահպանվել է Նվիրատվական արձանագրություն՝ որոնք հիշատակում են բրուտագործների նվերները վանքին.,Նվիրատվական արձանագրություն ,Հին,O,"O,O,O,O,O,B-INSC,O,O,O,O,O,O,O"
"Գրախոսը շեշտեց, որ այս Թագավորական արձանագրություն կարևոր է քաղաքական պատմության համար.",Թագավորական արձանագրություն ,Գրախոսը,O,"O,O,O,O,B-INSC,I-INSC,O,O,O,O,O"
սկրտիչ արմեն սկրտիչ էմին մկրտիչ հայր մարմաշենի վանքի,,սկրտիչ,O,"O,O,O,O,O,O,O,O"
նոր կյանք գյուղ ծիրակում,,նոր,O,"O,O,O,O"
գլխավոր տատար արեմտյան պատին մուտքի հյուսիսային հատվածում ագուցված փոքր խաչքարի տակ տող,,գլխավոր,O,"O,O,O,O,O,O,O,O,O,O,O,O"
Լուսանկարով ամրագրվեց շուկայի պատին փորագրված հարկային արձանագրություն՝ մաշված թվերով.,հարկային արձանագրություն ,Լուսանկարով,O,"O,O,O,O,O,B-INSC,O,O,O"
գրիգոր ս եկեղեցի հայկածոր գյուղում կարմիր վանք,,գրիգոր,O,"O,O,O,O,O,O,O"
յոթերորդը հեշտությամբ լրացվում է խոստովանողք ութերորդում ծնողն բառից հետո պիտի լիներ սողոմոնի հոգևոր կամ արյան հոր անունը,,յոթերորդը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
եւ ուխտ խաղաղութեան հաստատեալ տեառն սարգսի կալ ի հնազանդութեան դաւթի իբրեւ որդի առ հայր եւ գագկայ հայրենի խնամով սիրել զնա ասողիկ,,եւ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
զարիաթ սրբատեղ լանջիկ գյուղում զորանոց ամրոց քեթի գյուղում զորավորաց զորավոր եկեղեցի պեմզաշեն գյուղի մոտ,,զարիաթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O"
մաննուր այգի որը նվիրաբերվել է լմբատավանքին,,մաննուր,O,"O,O,O,O,O,O"
ղազար ս եկեղեցի սառնադբյուր գյուղի մոտ ղըզըլքիլիսա տես հայկաձորի կարմիր վանք ղոշավանք տես հայկաձորի կարմիր վանք,,ղազար,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
"Պեղումներում գտնված բեկորին պահպանվել էր Հուշագիր, որը թվագրվում է 19-րդ դարով.",Հուշագիր ,Պեղումներում,O,"O,O,O,O,O,O,O,O,O,O,O"
ակնհայտ է որ վիմագիրը վկայում է մի քանի նվիրատվությունների մասին,վիմագիրը,ակնհայտ,O,"O,O,O,B-INSC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
Հին մատյանի ծայրամասում գրարված Շրջագիր ծածկագիր ցույց է տալիս գաղտնի հաղորդակցության միջոցները.,Շրջագիր ծածկագիր ,Հին,O,"O,O,O,O,B-INSC,I-INSC,O,O,O,O,O,O"
ծանոթ հինգերորդ տողի աջ կողմում մի քանի անորոշ տառեր չեն կապվում բովանդակության հետ հավանաբար հետագա հավելում է,,ծանոթ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
եկեղեցու հարավարևելյան կողմում տարածվում է դ գերեզմանոցը,,եկեղեցու,O,"O,O,O,O,O,O,O"
արձանագրությունը գրվելուց առաջ նրա կենտրոնի մի քարի վրա փորագրված է եղել արևի ժամացույց որը շրջանցելով գրվել է արձանագրությունը,,արձանագրությունը,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
քարի ստորին մասում փորագրված է,,քարի,O,"O,O,O,O,O"
եկեղեցուշուրջ դրված են միջնադարյան բեկորային ու ամբողջական խաչքարեր քանդակազարդքարեր,,եկեղեցուշուրջ,O,"O,O,O,O,O,O,O,O,O"
բժշկանց տանապարհորդութիւն ի լեհաստան և յայլ կողմանս բնակեալս ի հայկազանց սերելոց շարագրեալ հանդերձ զանազան բանասիրական տեղեկութեամբք տն հ մինասայ բժշկեանց ի վենետիկ,,բժշկանց,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
ս կարապետ եկեղեցի հարավային ավանդատան ներսում նախորդի դիմաց տող,,ս,O,"O,O,O,O,O,O,O,O,O"
Թարգմանվեց վրացերենից Վանական արձանագրություն՝ եղբայրության փոխօգնության մասին.,Վանական արձանագրություն ,Թարգմանվեց,O,"O,O,B-INSC,O,O,O,O"
գբ ի հայերէն բացատրական բառարան հ երկրորդ կազմեց ստ սալխասեանց երևան,,գբ,O,"O,O,O,O,O,O,O,O,O,O,O"
դատելով մնացածից այն պետք է առնվազն երեք քարի վրա լիներև տողից,,դատելով,O,"O,O,O,O,O,O,O,O,O,O,O"
Արխիվային տեղեկագրում լուսաբանվեց անհայտ Հուշագիր՝ կապված քաղաքային պատմության հետ.,Հուշագիր ,Արխիվային,O,"O,O,O,O,O,O,O,O,O"
ծանոթ այս անունը նկատել ենք վիմագրական զննման ժամանակ,,ծանոթ,O,"O,O,O,O,O,O,O,O"
նոր կյանք ս գրիգոր լուսավորիչ եկ նկ նվիրատվական հյ պատ արտ,,նոր,O,"O,O,O,O,O,O,O,O,O,O,O"
վերջում իրոք գրված է եինեցաք ինչը կարծես չի մերվում բովանդակությանը,,վերջում,O,"O,O,O,O,O,O,O,O,O,O"
ըստ էության մելիքը նաև արձանագրության գրիչնէ,,ըստ,O,"O,O,O,O,O,O"
Սեմինարում ուսանողները խմբերով վերծանեցին Կոնդակագիր և ներկայացրին իրենց մեկնաբանությունները.,Կոնդակագիր ,Սեմինարում,O,"O,O,O,O,B-INSC,O,O,O,O"
նախորդ հրատարակիչների ուշադրությունից վրիպած կամ տարընթերցումներ պարունակող մի քանի վիմագրեր նաև վաղլւիտանշաններ վերջերս հրատարակվեցին պատմաբան կարեն սաթնոսյանի հեղինակակցությամբ,,նախորդ,O,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
կառուցվել է դ ոորից ներկայումս միայն հյուսիսարևմտյան մի փոքր հատվածն է պահպանվել,,կառուցվել,O,"O,O,O,O,O,O,O,O,O,O,O,O"
տինարին հար սահմանային տեղավայր,,տինարին,O,"O,O,O,O"
հասրաթյան սուրադ հարությունյան արսեն հարությունյան վարազդատ,,հասրաթյան,O,"O,O,O,O,O,O"
գուլազըզ հայր մելիքսէթի հիշատակված է,,գուլազըզ,O,"O,O,O,O,O"
նրանց տոհմական սեփականությունը հան,,նրանց,O,"O,O,O,O"
պոսւեին ից հետո ս բարխուդարյանը կարդացել է տվին,,պոսւեին,O,"O,O,O,O,O,O,O,O"
